lat,lon,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
58.5,-170.5,0.3766,1.0409,2.4838,3.6106,4.3109,4.499,3.9091,3.0703,2.2056,1.2154,0.4454,0.2042
59.5,-170.5,0.355,1.1078,2.6498,3.9274,4.4731,4.6289,3.9792,3.1145,2.1679,1.1549,0.3938,0.1658
40.5,-169.5,1.6543,2.371,3.265,4.1642,4.535,4.5233,4.9392,4.9846,3.7116,2.6849,1.7621,1.4057
41.5,-169.5,1.5809,2.3278,3.1682,4.1064,4.4134,4.4059,4.6354,4.7086,3.5268,2.5601,1.6783,1.3397
42.5,-169.5,1.4964,2.2555,3.0917,4.049,4.373,4.3824,4.4297,4.3704,3.379,2.4557,1.6193,1.271
43.5,-169.5,1.4191,2.1718,3.0242,3.9866,4.3013,4.3327,4.2766,4.1138,3.2789,2.3813,1.5538,1.2024
44.5,-169.5,1.3522,2.0942,2.9885,3.9444,4.2682,4.213,4.0644,3.8431,3.2057,2.3129,1.4767,1.1318
45.5,-169.5,1.2684,2.0062,2.9143,3.9118,4.2653,4.1287,3.9691,3.649,3.1296,2.2529,1.3769,1.0505
46.5,-169.5,1.181,1.9282,2.88,3.9185,4.2439,4.1237,3.8911,3.5386,3.1116,2.1852,1.2943,0.9713
47.5,-169.5,1.0867,1.8122,2.8366,3.8897,4.2461,4.1071,3.8239,3.4483,3.0257,2.1182,1.2166,0.8998
48.5,-169.5,0.9991,1.7218,2.7828,3.8422,4.219,4.1006,3.7313,3.3758,2.9491,2.045,1.1434,0.8256
49.5,-169.5,0.913,1.6378,2.7266,3.8122,4.1897,4.0766,3.6994,3.3502,2.8462,1.9733,1.0757,0.7471
50.5,-169.5,0.8318,1.5516,2.645,3.799,4.1777,4.0694,3.6564,3.2626,2.7338,1.8926,1.0051,0.665
51.5,-169.5,0.7586,1.4558,2.5764,3.7505,4.1808,4.0543,3.6228,3.2098,2.6726,1.7933,0.9214,0.5885
52.5,-169.5,0.69,1.3277,2.4607,3.6413,4.176,4.201,3.7498,3.2801,2.7151,1.7326,0.8609,0.5194
53.5,-169.5,0.6156,1.2098,2.3035,3.3636,3.9708,4.0918,3.6787,3.1195,2.5128,1.6212,0.78,0.4606
54.5,-169.5,0.5638,1.1962,2.3345,3.4567,4.1494,4.1551,3.6394,3.1315,2.533,1.5737,0.715,0.4181
55.5,-169.5,0.4925,1.0932,2.2831,3.3859,4.1558,4.1957,3.6622,3.1025,2.4401,1.475,0.6293,0.3545
56.5,-169.5,0.4457,1.0279,2.2591,3.4061,4.213,4.3474,3.8232,3.1738,2.3813,1.3997,0.5647,0.3096
57.5,-169.5,0.42,1.0471,2.4334,3.5342,4.3082,4.5497,3.8981,3.1378,2.3138,1.3318,0.5093,0.259
58.5,-169.5,0.4039,1.1023,2.6117,3.7183,4.4311,4.686,4.0008,3.1697,2.2534,1.2487,0.4594,0.211
59.5,-169.5,0.3902,1.1714,2.7019,3.913,4.4671,4.7729,4.0764,3.2546,2.2061,1.1527,0.3936,0.1733
40.5,-168.5,1.6699,2.3923,3.2808,4.2038,4.5511,4.5377,4.9678,4.9632,3.7034,2.6683,1.7376,1.4069
41.5,-168.5,1.5802,2.3314,3.1673,4.1227,4.427,4.3982,4.674,4.6997,3.5249,2.5505,1.6598,1.3392
42.5,-168.5,1.493,2.267,3.0905,4.0735,4.3771,4.3699,4.4568,4.3956,3.3922,2.4742,1.6176,1.278
43.5,-168.5,1.4227,2.1823,3.0254,4.0049,4.3102,4.3022,4.3135,4.1155,3.2806,2.383,1.5312,1.2055
44.5,-168.5,1.3466,2.1043,2.9899,3.941,4.2746,4.2134,4.1064,3.8246,3.1956,2.2966,1.4539,1.127
45.5,-168.5,1.2684,2.0062,2.9143,3.9118,4.2653,4.1287,3.9691,3.649,3.1296,2.2529,1.3769,1.0505
46.5,-168.5,1.181,1.9282,2.88,3.9185,4.2439,4.1237,3.8911,3.5386,3.1116,2.1852,1.2943,0.9713
47.5,-168.5,1.0867,1.8122,2.8366,3.8897,4.2461,4.1071,3.8239,3.4483,3.0257,2.1182,1.2166,0.8998
48.5,-168.5,0.9991,1.7218,2.7828,3.8422,4.219,4.1006,3.7313,3.3758,2.9491,2.045,1.1434,0.8256
49.5,-168.5,0.913,1.6378,2.7266,3.8122,4.1897,4.0766,3.6994,3.3502,2.8462,1.9733,1.0757,0.7471
50.5,-168.5,0.8318,1.5516,2.645,3.799,4.1777,4.0694,3.6564,3.2626,2.7338,1.8926,1.0051,0.665
51.5,-168.5,0.7586,1.4558,2.5764,3.7505,4.1808,4.0543,3.6228,3.2098,2.6726,1.7933,0.9214,0.5885
52.5,-168.5,0.69,1.3277,2.4607,3.6413,4.176,4.201,3.7498,3.2801,2.7151,1.7326,0.8609,0.5194
53.5,-168.5,0.6156,1.2098,2.3035,3.3636,3.9708,4.0918,3.6787,3.1195,2.5128,1.6212,0.78,0.4606
54.5,-168.5,0.5638,1.1962,2.3345,3.4567,4.1494,4.1551,3.6394,3.1315,2.533,1.5737,0.715,0.4181
55.5,-168.5,0.4925,1.0932,2.2831,3.3859,4.1558,4.1957,3.6622,3.1025,2.4401,1.475,0.6293,0.3545
56.5,-168.5,0.4457,1.0279,2.2591,3.4061,4.213,4.3474,3.8232,3.1738,2.3813,1.3997,0.5647,0.3096
57.5,-168.5,0.42,1.0471,2.4334,3.5342,4.3082,4.5497,3.8981,3.1378,2.3138,1.3318,0.5093,0.259
58.5,-168.5,0.4039,1.1023,2.6117,3.7183,4.4311,4.686,4.0008,3.1697,2.2534,1.2487,0.4594,0.211
59.5,-168.5,0.3902,1.1714,2.7019,3.913,4.4671,4.7729,4.0764,3.2546,2.2061,1.1527,0.3936,0.1733
40.5,-167.5,1.6726,2.3974,3.281,4.1909,4.5288,4.5432,4.9786,4.992,3.727,2.6592,1.734,1.3778
41.5,-167.5,1.5838,2.316,3.1829,4.1316,4.4525,4.4345,4.7225,4.6766,3.5386,2.5829,1.6658,1.3258
42.5,-167.5,1.4957,2.2591,3.1063,4.0932,4.4496,4.405,4.4803,4.4038,3.4195,2.4977,1.5974,1.271
43.5,-167.5,1.422,2.1751,3.0269,4.0222,4.333,4.2958,4.3346,4.0817,3.3086,2.4053,1.5312,1.1978
44.5,-167.5,1.3459,2.0909,2.9815,3.9684,4.2953,4.2355,4.1532,3.8316,3.2203,2.3234,1.4474,1.1222
45.5,-167.5,1.266,2.0177,2.9489,3.9497,4.3001,4.171,4.0092,3.617,3.1123,2.2603,1.3637,1.0354
46.5,-167.5,1.1854,1.9298,2.9054,3.9286,4.2727,4.1566,3.8916,3.5057,3.0593,2.1878,1.2955,0.9576
47.5,-167.5,1.0944,1.8161,2.8387,3.889,4.2514,4.1364,3.8038,3.4291,2.9911,2.135,1.225,0.8803
48.5,-167.5,0.9943,1.71,2.777,3.8446,4.2312,4.0906,3.7582,3.3595,2.933,2.0532,1.1424,0.8045
49.5,-167.5,0.9146,1.6318,2.705,3.81,4.2396,4.0735,3.7202,3.3221,2.831,1.9812,1.0759,0.732
50.5,-167.5,0.8352,1.5478,2.6402,3.7951,4.2358,4.0824,3.6691,3.3026,2.7466,1.878,1.0022,0.659
51.5,-167.5,0.7625,1.488,2.6014,3.7632,4.2497,4.1261,3.6967,3.2614,2.6866,1.7935,0.9223,0.5868
52.5,-167.5,0.7044,1.3958,2.5843,3.7459,4.4054,4.3337,3.8304,3.3859,2.7511,1.7657,0.8698,0.529
53.5,-167.5,0.6106,1.1969,2.369,3.4937,4.235,4.4887,4.002,3.4205,2.5702,1.602,0.763,0.4442
54.5,-167.5,0.5566,1.2031,2.3479,3.4178,4.1664,4.2456,3.8174,3.1574,2.496,1.5432,0.7037,0.4154
55.5,-167.5,0.4949,1.1162,2.3474,3.419,4.3006,4.3178,3.7656,3.1104,2.4113,1.4467,0.6242,0.3528
56.5,-167.5,0.4577,1.0543,2.3352,3.4649,4.4021,4.5492,3.8657,3.1562,2.3383,1.3714,0.5683,0.3048
57.5,-167.5,0.4397,1.0788,2.5382,3.6737,4.4568,4.7006,3.9665,3.1946,2.3453,1.3459,0.528,0.2604
58.5,-167.5,0.4198,1.1297,2.645,3.7958,4.5734,4.853,4.1302,3.3065,2.2882,1.2098,0.4651,0.2167
59.5,-167.5,0.3826,1.0361,2.5632,3.6907,4.5698,4.9385,4.2223,3.3329,2.1898,1.1208,0.4162,0.1822
40.5,-166.5,1.661,2.411,3.3065,4.176,4.5096,4.5547,5.0196,5.0398,3.7601,2.6623,1.7434,1.3654
41.5,-166.5,1.5749,2.329,3.1985,4.153,4.4844,4.4623,4.757,4.6987,3.5693,2.5846,1.6577,1.3135
42.5,-166.5,1.4861,2.25,3.1298,4.1153,4.4522,4.3886,4.5226,4.3836,3.4495,2.5162,1.5924,1.2622
43.5,-166.5,1.4083,2.1703,3.0307,4.044,4.351,4.2598,4.3462,4.0829,3.3278,2.4178,1.5235,1.1945
44.5,-166.5,1.3435,2.0947,2.9993,4.0099,4.295,4.1923,4.1681,3.8256,3.2386,2.3458,1.4446,1.1213
45.5,-166.5,1.266,2.0177,2.9489,3.9497,4.3001,4.171,4.0092,3.617,3.1123,2.2603,1.3637,1.0354
46.5,-166.5,1.1854,1.9298,2.9054,3.9286,4.2727,4.1566,3.8916,3.5057,3.0593,2.1878,1.2955,0.9576
47.5,-166.5,1.0944,1.8161,2.8387,3.889,4.2514,4.1364,3.8038,3.4291,2.9911,2.135,1.225,0.8803
48.5,-166.5,0.9943,1.71,2.777,3.8446,4.2312,4.0906,3.7582,3.3595,2.933,2.0532,1.1424,0.8045
49.5,-166.5,0.9146,1.6318,2.705,3.81,4.2396,4.0735,3.7202,3.3221,2.831,1.9812,1.0759,0.732
50.5,-166.5,0.8352,1.5478,2.6402,3.7951,4.2358,4.0824,3.6691,3.3026,2.7466,1.878,1.0022,0.659
51.5,-166.5,0.7625,1.488,2.6014,3.7632,4.2497,4.1261,3.6967,3.2614,2.6866,1.7935,0.9223,0.5868
52.5,-166.5,0.7044,1.3958,2.5843,3.7459,4.4054,4.3337,3.8304,3.3859,2.7511,1.7657,0.8698,0.529
53.5,-166.5,0.6106,1.1969,2.369,3.4937,4.235,4.4887,4.002,3.4205,2.5702,1.602,0.763,0.4442
54.5,-166.5,0.5566,1.2031,2.3479,3.4178,4.1664,4.2456,3.8174,3.1574,2.496,1.5432,0.7037,0.4154
55.5,-166.5,0.4949,1.1162,2.3474,3.419,4.3006,4.3178,3.7656,3.1104,2.4113,1.4467,0.6242,0.3528
56.5,-166.5,0.4577,1.0543,2.3352,3.4649,4.4021,4.5492,3.8657,3.1562,2.3383,1.3714,0.5683,0.3048
57.5,-166.5,0.4397,1.0788,2.5382,3.6737,4.4568,4.7006,3.9665,3.1946,2.3453,1.3459,0.528,0.2604
58.5,-166.5,0.4198,1.1297,2.645,3.7958,4.5734,4.853,4.1302,3.3065,2.2882,1.2098,0.4651,0.2167
59.5,-166.5,0.3826,1.0361,2.5632,3.6907,4.5698,4.9385,4.2223,3.3329,2.1898,1.1208,0.4162,0.1822
40.5,-165.5,1.6675,2.4053,3.3154,4.2041,4.5271,4.5888,5.1134,5.0568,3.786,2.6642,1.7556,1.3594
41.5,-165.5,1.5756,2.3316,3.1886,4.1458,4.5026,4.4918,4.7988,4.7395,3.5894,2.5642,1.6531,1.3015
42.5,-165.5,1.4767,2.25,3.125,4.1098,4.4748,4.3735,4.5413,4.387,3.4541,2.4965,1.5862,1.253
43.5,-165.5,1.4045,2.1787,3.0499,4.0817,4.3956,4.2516,4.357,4.1189,3.3331,2.4365,1.5192,1.1911
44.5,-165.5,1.3373,2.0923,2.9988,4.038,4.314,4.1904,4.1774,3.8388,3.2347,2.3719,1.435,1.1177
45.5,-165.5,1.2509,2.0184,2.9599,3.9641,4.283,4.1662,4.0565,3.6643,3.1409,2.2855,1.3522,1.027
46.5,-165.5,1.1779,1.9342,2.8886,3.924,4.2756,4.1345,3.9336,3.5388,3.0562,2.2162,1.2917,0.9554
47.5,-165.5,1.0939,1.8046,2.8224,3.8429,4.2816,4.0961,3.8198,3.4306,2.9664,2.1504,1.219,0.8866
48.5,-165.5,1.0075,1.6968,2.7684,3.8203,4.2737,4.0946,3.767,3.4006,2.9242,2.0815,1.1426,0.809
49.5,-165.5,0.9144,1.6217,2.7288,3.7968,4.2974,4.0841,3.7154,3.3434,2.8565,2.0098,1.0745,0.7298
50.5,-165.5,0.8287,1.554,2.6633,3.7639,4.3226,4.1021,3.7104,3.3209,2.8054,1.9073,1.0061,0.6624
51.5,-165.5,0.7577,1.4849,2.6078,3.7118,4.3416,4.1338,3.7512,3.3206,2.7456,1.8098,0.9252,0.5909
52.5,-165.5,0.697,1.4042,2.5836,3.6898,4.3682,4.3174,3.8489,3.4123,2.7384,1.7626,0.8558,0.5285
53.5,-165.5,0.6403,1.3104,2.5716,3.6602,4.4738,4.5127,4.0162,3.5018,2.7648,1.716,0.8042,0.4771
54.5,-165.5,0.5467,1.1395,2.3266,3.2995,4.1717,4.3901,3.8918,3.2827,2.4403,1.4779,0.6698,0.3912
55.5,-165.5,0.5081,1.1328,2.3822,3.4656,4.404,4.4203,3.8652,3.1639,2.4247,1.4362,0.6283,0.359
56.5,-165.5,0.4656,1.0795,2.4106,3.6098,4.5252,4.5821,3.8357,3.1565,2.3522,1.3889,0.5854,0.3072
57.5,-165.5,0.456,1.0968,2.6426,3.7968,4.6805,4.8341,4.0771,3.3209,2.3618,1.3404,0.5311,0.2642
58.5,-165.5,0.4301,1.1378,2.6683,3.8695,4.739,4.9678,4.2485,3.4267,2.291,1.2036,0.4714,0.223
59.5,-165.5,0.4315,1.1981,2.8135,4.0716,4.8161,5.0076,4.2893,3.3876,2.245,1.1599,0.4445,0.1992
40.5,-164.5,1.6594,2.4132,3.307,4.1945,4.543,4.5744,5.1838,5.0765,3.846,2.6866,1.7654,1.3618
41.5,-164.5,1.566,2.34,3.1934,4.1446,4.5156,4.4962,4.8444,4.747,3.649,2.5711,1.6776,1.3051
42.5,-164.5,1.4741,2.2649,3.1361,4.1179,4.4825,4.3805,4.5816,4.4386,3.4894,2.5157,1.5943,1.249
43.5,-164.5,1.4076,2.1859,3.0665,4.0783,4.3946,4.2473,4.3757,4.1626,3.3516,2.4497,1.5365,1.1887
44.5,-164.5,1.3258,2.1096,3.0034,4.0241,4.3217,4.1815,4.2274,3.8875,3.2258,2.3722,1.4215,1.1081
45.5,-164.5,1.2509,2.0184,2.9599,3.9641,4.283,4.1662,4.0565,3.6643,3.1409,2.2855,1.3522,1.027
46.5,-164.5,1.1779,1.9342,2.8886,3.924,4.2756,4.1345,3.9336,3.5388,3.0562,2.2162,1.2917,0.9554
47.5,-164.5,1.0939,1.8046,2.8224,3.8429,4.2816,4.0961,3.8198,3.4306,2.9664,2.1504,1.219,0.8866
48.5,-164.5,1.0075,1.6968,2.7684,3.8203,4.2737,4.0946,3.767,3.4006,2.9242,2.0815,1.1426,0.809
49.5,-164.5,0.9144,1.6217,2.7288,3.7968,4.2974,4.0841,3.7154,3.3434,2.8565,2.0098,1.0745,0.7298
50.5,-164.5,0.8287,1.554,2.6633,3.7639,4.3226,4.1021,3.7104,3.3209,2.8054,1.9073,1.0061,0.6624
51.5,-164.5,0.7577,1.4849,2.6078,3.7118,4.3416,4.1338,3.7512,3.3206,2.7456,1.8098,0.9252,0.5909
52.5,-164.5,0.697,1.4042,2.5836,3.6898,4.3682,4.3174,3.8489,3.4123,2.7384,1.7626,0.8558,0.5285
53.5,-164.5,0.6403,1.3104,2.5716,3.6602,4.4738,4.5127,4.0162,3.5018,2.7648,1.716,0.8042,0.4771
54.5,-164.5,0.5467,1.1395,2.3266,3.2995,4.1717,4.3901,3.8918,3.2827,2.4403,1.4779,0.6698,0.3912
55.5,-164.5,0.5081,1.1328,2.3822,3.4656,4.404,4.4203,3.8652,3.1639,2.4247,1.4362,0.6283,0.359
56.5,-164.5,0.4656,1.0795,2.4106,3.6098,4.5252,4.5821,3.8357,3.1565,2.3522,1.3889,0.5854,0.3072
57.5,-164.5,0.456,1.0968,2.6426,3.7968,4.6805,4.8341,4.0771,3.3209,2.3618,1.3404,0.5311,0.2642
58.5,-164.5,0.4301,1.1378,2.6683,3.8695,4.739,4.9678,4.2485,3.4267,2.291,1.2036,0.4714,0.223
59.5,-164.5,0.4315,1.1981,2.8135,4.0716,4.8161,5.0076,4.2893,3.3876,2.245,1.1599,0.4445,0.1992
40.5,-163.5,1.6488,2.4101,3.2882,4.1702,4.5799,4.5619,5.2034,5.0856,3.8604,2.707,1.7772,1.3586
41.5,-163.5,1.5674,2.3515,3.2234,4.157,4.5674,4.4849,4.896,4.7719,3.6679,2.5937,1.6903,1.309
42.5,-163.5,1.4695,2.2841,3.1572,4.127,4.4969,4.379,4.6214,4.4635,3.5122,2.527,1.6147,1.2473
43.5,-163.5,1.4004,2.1996,3.0722,4.0682,4.4045,4.2746,4.4042,4.1954,3.3521,2.4526,1.5266,1.1772
44.5,-163.5,1.3344,2.1214,3.0005,4.0303,4.3466,4.206,4.2173,3.9223,3.2362,2.3597,1.423,1.0982
45.5,-163.5,1.2418,2.0165,2.9232,3.9648,4.3013,4.1398,4.0548,3.7313,3.1358,2.2879,1.3366,1.0222
46.5,-163.5,1.1674,1.9238,2.8618,3.8861,4.285,4.1203,3.9492,3.6058,3.0677,2.2128,1.279,0.9542
47.5,-163.5,1.0865,1.8182,2.797,3.8422,4.2766,4.1102,3.8717,3.4831,2.9782,2.1386,1.212,0.8798
48.5,-163.5,1.0039,1.7182,2.7658,3.8136,4.3032,4.1052,3.8006,3.4039,2.9261,2.0678,1.1422,0.8071
49.5,-163.5,0.9134,1.6354,2.7214,3.7644,4.3106,4.0862,3.7675,3.366,2.8886,1.9884,1.0764,0.7426
50.5,-163.5,0.8263,1.5626,2.6424,3.7104,4.3586,4.1194,3.7639,3.3619,2.8346,1.9121,1.0118,0.6684
51.5,-163.5,0.7589,1.4758,2.6098,3.6583,4.3699,4.1518,3.804,3.3521,2.7595,1.8204,0.9298,0.5974
52.5,-163.5,0.6924,1.3937,2.5752,3.6283,4.3721,4.2634,3.8652,3.3588,2.6986,1.7321,0.8491,0.5357
53.5,-163.5,0.6355,1.2893,2.5826,3.6523,4.4431,4.4494,3.9792,3.4493,2.7509,1.668,0.7927,0.4711
54.5,-163.5,0.5861,1.1664,2.6045,3.7109,4.631,4.8238,4.2571,3.6509,2.6779,1.5552,0.7174,0.4114
55.5,-163.5,0.5066,1.0798,2.3297,3.3674,4.2468,4.4306,3.9377,3.2299,2.34,1.4093,0.6084,0.3475
56.5,-163.5,0.4766,1.0884,2.5013,3.6888,4.655,4.6846,3.9806,3.2645,2.4084,1.4126,0.5863,0.3144
57.5,-163.5,0.4517,1.097,2.6501,3.918,4.8336,4.9195,4.0939,3.3852,2.4082,1.3351,0.5258,0.2671
58.5,-163.5,0.4404,1.1342,2.7288,4.003,4.9349,5.0602,4.2677,3.4757,2.3383,1.2146,0.4711,0.2304
59.5,-163.5,0.3852,0.9799,2.3599,3.6312,4.8665,5.0561,4.254,3.3804,2.329,1.2254,0.451,0.1932
40.5,-162.5,1.6442,2.3964,3.2618,4.1578,4.6106,4.5554,5.2234,5.0976,3.8568,2.7007,1.7873,1.3519
41.5,-162.5,1.5626,2.3446,3.2107,4.1496,4.5854,4.4542,4.9445,4.775,3.6845,2.5942,1.7069,1.291
42.5,-162.5,1.476,2.2846,3.1565,4.1083,4.506,4.3574,4.6685,4.4974,3.5126,2.5169,1.6238,1.2288
43.5,-162.5,1.4153,2.2104,3.0643,4.0658,4.4182,4.3085,4.4621,4.2403,3.3624,2.4586,1.5391,1.1717
44.5,-162.5,1.3298,2.1444,2.995,4.025,4.3404,4.2317,4.2156,3.9696,3.2558,2.3503,1.4345,1.0932
45.5,-162.5,1.2418,2.0165,2.9232,3.9648,4.3013,4.1398,4.0548,3.7313,3.1358,2.2879,1.3366,1.0222
46.5,-162.5,1.1674,1.9238,2.8618,3.8861,4.285,4.1203,3.9492,3.6058,3.0677,2.2128,1.279,0.9542
47.5,-162.5,1.0865,1.8182,2.797,3.8422,4.2766,4.1102,3.8717,3.4831,2.9782,2.1386,1.212,0.8798
48.5,-162.5,1.0039,1.7182,2.7658,3.8136,4.3032,4.1052,3.8006,3.4039,2.9261,2.0678,1.1422,0.8071
49.5,-162.5,0.9134,1.6354,2.7214,3.7644,4.3106,4.0862,3.7675,3.366,2.8886,1.9884,1.0764,0.7426
50.5,-162.5,0.8263,1.5626,2.6424,3.7104,4.3586,4.1194,3.7639,3.3619,2.8346,1.9121,1.0118,0.6684
51.5,-162.5,0.7589,1.4758,2.6098,3.6583,4.3699,4.1518,3.804,3.3521,2.7595,1.8204,0.9298,0.5974
52.5,-162.5,0.6924,1.3937,2.5752,3.6283,4.3721,4.2634,3.8652,3.3588,2.6986,1.7321,0.8491,0.5357
53.5,-162.5,0.6355,1.2893,2.5826,3.6523,4.4431,4.4494,3.9792,3.4493,2.7509,1.668,0.7927,0.4711
54.5,-162.5,0.5861,1.1664,2.6045,3.7109,4.631,4.8238,4.2571,3.6509,2.6779,1.5552,0.7174,0.4114
55.5,-162.5,0.5066,1.0798,2.3297,3.3674,4.2468,4.4306,3.9377,3.2299,2.34,1.4093,0.6084,0.3475
56.5,-162.5,0.4766,1.0884,2.5013,3.6888,4.655,4.6846,3.9806,3.2645,2.4084,1.4126,0.5863,0.3144
57.5,-162.5,0.4517,1.097,2.6501,3.918,4.8336,4.9195,4.0939,3.3852,2.4082,1.3351,0.5258,0.2671
58.5,-162.5,0.4404,1.1342,2.7288,4.003,4.9349,5.0602,4.2677,3.4757,2.3383,1.2146,0.4711,0.2304
59.5,-162.5,0.3852,0.9799,2.3599,3.6312,4.8665,5.0561,4.254,3.3804,2.329,1.2254,0.451,0.1932
40.5,-161.5,1.6435,2.4144,3.2273,4.1585,4.6462,4.5569,5.2442,5.1266,3.8695,2.6938,1.7827,1.3495
41.5,-161.5,1.5605,2.3426,3.1824,4.1522,4.5878,4.44,4.992,4.8379,3.683,2.5814,1.7155,1.2754
42.5,-161.5,1.4748,2.2661,3.1222,4.0939,4.5125,4.3399,4.7578,4.5482,3.5268,2.4823,1.6342,1.201
43.5,-161.5,1.404,2.1974,3.0708,4.0685,4.4441,4.3236,4.5199,4.2859,3.3811,2.4305,1.5312,1.1611
44.5,-161.5,1.3181,2.1274,2.9863,4.021,4.338,4.2658,4.2679,3.995,3.2477,2.3592,1.4374,1.0829
45.5,-161.5,1.23,1.9973,2.8858,3.9331,4.2982,4.1717,4.092,3.7574,3.1483,2.2658,1.3385,1.008
46.5,-161.5,1.1582,1.9073,2.8399,3.8544,4.3102,4.1465,3.9586,3.6475,3.0811,2.1953,1.2804,0.9458
47.5,-161.5,1.0853,1.8084,2.7907,3.8078,4.2838,4.1503,3.9019,3.5426,3.0168,2.1254,1.2156,0.8786
48.5,-161.5,0.996,1.723,2.749,3.7723,4.3102,4.0877,3.834,3.431,2.9462,2.0486,1.1496,0.8047
49.5,-161.5,0.9209,1.6519,2.718,3.7373,4.373,4.0942,3.8266,3.3924,2.9086,1.9846,1.0776,0.7428
50.5,-161.5,0.8342,1.5768,2.6383,3.7046,4.3872,4.1014,3.8587,3.377,2.8584,1.9142,1.0082,0.6749
51.5,-161.5,0.7548,1.4825,2.5966,3.6787,4.4002,4.1534,3.8894,3.3794,2.7859,1.8298,0.9322,0.605
52.5,-161.5,0.6878,1.3853,2.5786,3.6598,4.4549,4.2696,3.9715,3.4068,2.7365,1.7328,0.8592,0.5419
53.5,-161.5,0.6374,1.2996,2.5786,3.6552,4.4827,4.5118,4.0968,3.5232,2.7725,1.6454,0.7968,0.4762
54.5,-161.5,0.6017,1.2394,2.6875,3.809,4.669,4.8634,4.3843,3.7459,2.8298,1.613,0.7483,0.425
55.5,-161.5,0.516,1.057,2.3957,3.5587,4.4561,4.8612,4.3469,3.5695,2.4883,1.4429,0.6502,0.3499
56.5,-161.5,0.4769,1.0716,2.375,3.667,4.5557,4.705,4.0416,3.3034,2.3587,1.3776,0.5772,0.3139
57.5,-161.5,0.45,1.0836,2.6078,3.9991,4.962,5.1358,4.271,3.5566,2.5111,1.3812,0.5472,0.2743
58.5,-161.5,0.4066,1.0126,2.5159,3.9185,5.233,5.4389,4.6068,3.7135,2.4545,1.3186,0.5124,0.2318
59.5,-161.5,0.4222,1.0418,2.771,3.9454,4.5979,4.9646,4.3414,3.3797,2.3318,1.2626,0.4932,0.223
40.5,-160.5,1.6354,2.4168,3.2143,4.1498,4.6711,4.5653,5.2536,5.1218,3.905,2.6801,1.7774,1.3526
41.5,-160.5,1.5475,2.3515,3.1776,4.1347,4.6044,4.4482,5.0534,4.8502,3.713,2.586,1.7018,1.2742
42.5,-160.5,1.4633,2.2697,3.1094,4.0958,4.5382,4.3469,4.8146,4.5934,3.5201,2.4756,1.6315,1.1964
43.5,-160.5,1.3812,2.1919,3.0324,4.0435,4.4323,4.3044,4.5566,4.2912,3.3612,2.3926,1.5182,1.1402
44.5,-160.5,1.3116,2.1012,2.9652,3.995,4.344,4.2643,4.3094,3.9953,3.2561,2.3352,1.4299,1.0699
45.5,-160.5,1.23,1.9973,2.8858,3.9331,4.2982,4.1717,4.092,3.7574,3.1483,2.2658,1.3385,1.008
46.5,-160.5,1.1582,1.9073,2.8399,3.8544,4.3102,4.1465,3.9586,3.6475,3.0811,2.1953,1.2804,0.9458
47.5,-160.5,1.0853,1.8084,2.7907,3.8078,4.2838,4.1503,3.9019,3.5426,3.0168,2.1254,1.2156,0.8786
48.5,-160.5,0.996,1.723,2.749,3.7723,4.3102,4.0877,3.834,3.431,2.9462,2.0486,1.1496,0.8047
49.5,-160.5,0.9209,1.6519,2.718,3.7373,4.373,4.0942,3.8266,3.3924,2.9086,1.9846,1.0776,0.7428
50.5,-160.5,0.8342,1.5768,2.6383,3.7046,4.3872,4.1014,3.8587,3.377,2.8584,1.9142,1.0082,0.6749
51.5,-160.5,0.7548,1.4825,2.5966,3.6787,4.4002,4.1534,3.8894,3.3794,2.7859,1.8298,0.9322,0.605
52.5,-160.5,0.6878,1.3853,2.5786,3.6598,4.4549,4.2696,3.9715,3.4068,2.7365,1.7328,0.8592,0.5419
53.5,-160.5,0.6374,1.2996,2.5786,3.6552,4.4827,4.5118,4.0968,3.5232,2.7725,1.6454,0.7968,0.4762
54.5,-160.5,0.6017,1.2394,2.6875,3.809,4.669,4.8634,4.3843,3.7459,2.8298,1.613,0.7483,0.425
55.5,-160.5,0.516,1.057,2.3957,3.5587,4.4561,4.8612,4.3469,3.5695,2.4883,1.4429,0.6502,0.3499
56.5,-160.5,0.4769,1.0716,2.375,3.667,4.5557,4.705,4.0416,3.3034,2.3587,1.3776,0.5772,0.3139
57.5,-160.5,0.45,1.0836,2.6078,3.9991,4.962,5.1358,4.271,3.5566,2.5111,1.3812,0.5472,0.2743
58.5,-160.5,0.4066,1.0126,2.5159,3.9185,5.233,5.4389,4.6068,3.7135,2.4545,1.3186,0.5124,0.2318
59.5,-160.5,0.4222,1.0418,2.771,3.9454,4.5979,4.9646,4.3414,3.3797,2.3318,1.2626,0.4932,0.223
40.5,-159.5,1.6279,2.4161,3.2244,4.1352,4.6668,4.5972,5.243,5.1504,3.9535,2.6443,1.7717,1.3438
41.5,-159.5,1.542,2.3383,3.1711,4.122,4.5967,4.4839,5.0383,4.8665,3.756,2.561,1.6908,1.2684
42.5,-159.5,1.4614,2.2694,3.1102,4.0855,4.5216,4.3586,4.8264,4.5974,3.5287,2.4682,1.6068,1.1957
43.5,-159.5,1.3711,2.1893,3.0209,4.0318,4.4633,4.3315,4.5852,4.3229,3.349,2.3842,1.5118,1.1338
