lat,lon,DNI_1,DNI_2,DNI_3,DNI_4,DNI_5,DNI_6,DNI_7,DNI_8,DNI_9,DNI_10,DNI_11,DNI_12,GHI_1,GHI_2,GHI_3,GHI_4,GHI_5,GHI_6,GHI_7,GHI_8,GHI_9,GHI_10,GHI_11,GHI_12,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,W_1,W_2,W_3,W_4,W_5,W_6,W_7,W_8,W_9,W_10,W_11,W_12
27.5,-57.5,4.5984,5.209,5.0693,5.316,5.8253,6.6221,6.7577,6.4126,5.4127,4.7849,4.2718,4.4909,3.5419,4.4292,5.2361,6.0552,6.5998,7.0814,7.0906,6.6516,5.5814,4.4916,3.5546,3.2616,22.26,21.78,21.57,22.13,23.28,25.39,26.73,27.56,27.33,26.32,24.81,23.24,7.1,6.77,7.27,6.55,5.55,4.89,5.15,4.76,5.96,6.11,7.12,6.74
28.5,-57.5,4.2482,4.9469,4.9145,5.2529,5.742,6.5962,6.7351,6.3773,5.3846,4.7354,4.0939,4.2456,3.3307,4.2775,5.1286,6.0187,6.5676,7.0538,7.0896,6.6298,5.5109,4.4234,3.4368,3.1044,21.71,21.19,20.94,21.59,22.85,25.09,26.61,27.5,27.2,26.04,24.39,22.75,7.42,7.06,7.63,6.72,5.68,4.89,4.9,4.64,5.94,6.29,7.32,7.04
29.5,-57.5,3.9686,4.6373,4.6303,5.2351,5.7226,6.5258,6.834,6.4378,5.4521,4.6836,4.0042,4.092,3.1728,4.1098,4.9778,6.0036,6.5508,7.0435,7.109,6.6005,5.4842,4.3238,3.3427,2.9945,21.07,20.57,20.31,20.97,22.37,24.8,26.48,27.42,27.03,25.73,23.92,22.16,7.73,7.51,8.05,6.9,5.91,5.02,4.8,4.64,5.89,6.48,7.55,7.34
30.5,-57.5,3.6468,4.1818,4.3231,5.0822,5.6035,6.2587,6.8381,6.3634,5.4602,4.6262,3.8616,3.8321,3.0022,3.8887,4.8091,5.8726,6.5114,6.953,7.092,6.5362,5.4173,4.2185,3.204,2.8558,20.47,19.99,19.7,20.36,21.86,24.46,26.36,27.31,26.83,25.38,23.44,21.61,8.19,8.11,8.52,7.09,6.1,5.21,4.84,4.76,5.91,6.64,7.8,7.64
31.5,-57.5,3.3744,3.8518,4.133,5.0239,5.6959,6.1771,6.8558,6.2786,5.3935,4.5355,3.6893,3.6305,2.8423,3.6725,4.6565,5.8022,6.5678,6.9094,7.086,6.4673,5.357,4.121,3.0554,2.6969,19.91,19.35,19.07,19.79,21.35,24.08,26.21,27.18,26.59,25.05,22.99,21.13,8.75,8.77,8.96,7.44,6.3,5.53,5.0,4.94,5.98,6.87,8.1,8.11
32.5,-57.5,3.0974,3.4128,3.9022,4.897,5.6078,5.9328,6.8746,6.2268,5.2764,4.3836,3.5798,3.2938,2.6794,3.4519,4.4916,5.7514,6.5328,6.8426,7.08,6.4166,5.2423,3.9946,2.9503,2.538,19.35,18.69,18.44,19.23,20.85,23.67,26.03,27.02,26.32,24.69,22.55,20.63,9.36,9.46,9.33,7.78,6.6,5.94,5.24,5.16,6.06,7.14,8.38,8.66
33.5,-57.5,2.8918,3.1039,3.7757,4.7335,5.4156,5.8375,6.7788,6.1754,5.149,4.176,3.4118,3.0247,2.5255,3.2486,4.3498,5.6282,6.4195,6.8018,7.0334,6.354,5.1727,3.8758,2.8234,2.3813,18.78,18.09,17.84,18.73,20.37,23.23,25.85,26.84,26.07,24.34,22.09,20.12,10.0,10.19,9.72,8.12,6.96,6.43,5.51,5.39,6.16,7.46,8.64,9.25
34.5,-57.5,2.5313,2.6683,3.4526,4.4141,5.1914,5.5258,6.5674,6.0562,5.051,4.0284,3.2083,2.6347,2.334,3.0022,4.1851,5.4624,6.3242,6.6689,6.936,6.2542,5.0966,3.7589,2.6933,2.1986,18.29,17.54,17.28,18.29,19.96,22.74,25.64,26.65,25.8,23.96,21.65,19.64,10.72,10.86,10.16,8.52,7.43,6.84,5.88,5.68,6.43,7.75,8.94,9.91
35.5,-57.5,2.226,2.3366,3.151,4.1383,4.9615,5.2337,6.4003,5.9412,4.9733,3.8338,2.9633,2.3014,2.1485,2.785,3.9528,5.2692,6.1865,6.491,6.8518,6.1632,5.0112,3.611,2.5176,2.0006,17.79,17.0,16.76,17.89,19.68,22.38,25.44,26.47,25.51,23.62,21.2,19.14,11.38,11.51,10.65,9.0,7.83,7.3,6.33,5.99,6.71,8.06,9.27,10.52
36.5,-57.5,1.8564,2.0294,2.6947,3.769,4.6133,4.8115,6.1044,5.6923,4.8811,3.5683,2.6551,1.9169,1.9572,2.5826,3.6986,5.0674,6.0264,6.3242,6.7248,6.041,4.9404,3.4584,2.3484,1.7966,17.23,16.41,16.21,17.51,19.49,22.19,25.26,26.28,25.2,23.25,20.73,18.62,12.04,12.06,11.11,9.45,8.28,7.76,6.88,6.36,6.94,8.32,9.54,11.15
37.5,-57.5,1.6171,1.7832,2.3935,3.4015,4.3927,4.5806,5.7602,5.3801,4.6596,3.288,2.4067,1.6529,1.7784,2.3911,3.4877,4.8535,5.8865,6.2035,6.5786,5.8999,4.7986,3.2628,2.1792,1.6006,16.56,15.65,15.56,17.07,19.21,21.97,25.14,26.07,24.87,22.88,20.22,17.96,12.47,12.43,11.49,9.83,8.68,8.07,7.43,6.76,7.17,8.7,9.89,11.61
38.5,-57.5,1.3757,1.5624,2.111,2.9844,3.947,4.2715,5.2927,4.9255,4.3534,2.8874,2.1754,1.4246,1.5996,2.2006,3.3022,4.6166,5.634,6.0746,6.3763,5.6784,4.608,3.0418,2.029,1.4441,15.71,14.76,14.81,16.61,18.87,21.8,25.06,25.83,24.53,22.42,19.66,17.17,12.67,12.64,11.78,10.19,8.97,8.28,7.84,7.0,7.42,9.12,10.23,11.94
39.5,-57.5,1.2694,1.4345,1.9387,2.7055,3.6749,4.1249,4.9332,4.6838,4.0812,2.6796,1.9349,1.3183,1.4525,2.0482,3.1056,4.3646,5.4041,5.9023,6.1814,5.5356,4.4278,2.8699,1.8862,1.3133,14.51,13.52,13.78,15.85,18.27,21.43,24.73,25.44,24.02,21.78,18.88,16.01,12.68,12.72,11.88,10.49,9.17,8.45,8.01,7.15,7.75,9.52,10.57,12.12
40.5,-57.5,1.2005,1.3843,1.9236,2.6436,3.4793,3.973,4.6735,4.4374,4.0361,2.5445,1.8319,1.217,1.3442,1.9231,2.9566,4.1818,5.1905,5.7593,6.0593,5.3755,4.3435,2.7581,1.7794,1.2036,12.59,11.69,12.07,14.38,17.13,20.18,23.92,24.76,23.05,20.66,17.55,14.34,12.48,12.57,11.73,10.41,9.19,8.36,7.94,7.18,7.86,9.67,10.69,11.99
41.5,-57.5,1.1117,1.4105,2.1197,2.7924,3.5518,3.7975,4.3687,4.4066,3.9974,2.5003,1.8086,1.1318,1.2209,1.8466,2.9314,4.1542,5.1228,5.5685,5.8865,5.2836,4.2389,2.6489,1.6802,1.0978,10.39,9.27,9.84,12.22,15.05,18.36,22.73,23.67,21.81,19.15,15.91,12.49,12.22,12.24,11.48,10.25,8.97,8.32,7.77,7.14,7.92,9.67,10.64,11.84
42.5,-57.5,1.1981,1.5456,2.5092,3.0389,3.6658,3.5534,4.0039,4.236,4.0272,2.593,1.8202,1.1256,1.1894,1.8331,3.0566,4.2406,5.172,5.4082,5.6522,5.2126,4.183,2.585,1.5938,1.0351,7.27,6.06,6.48,8.75,11.63,15.41,20.65,22.04,20.1,17.24,13.72,9.95,11.88,11.84,11.11,10.01,8.77,8.3,7.63,7.04,7.97,9.67,10.57,11.61
43.5,-57.5,1.205,1.5907,2.8298,3.2753,3.7032,3.3516,3.5429,4.1376,4.151,2.7919,1.8535,1.134,1.1748,1.8684,3.1862,4.3075,5.2037,5.3124,5.3486,5.0654,4.1621,2.5721,1.5557,1.0042,3.67,2.65,3.26,5.35,8.43,12.74,18.28,20.41,18.34,14.74,10.77,6.68,11.54,11.55,10.78,9.84,8.67,8.38,7.75,7.26,8.14,9.59,10.47,11.32
44.5,-57.5,1.1902,1.619,3.0005,3.6516,3.8501,3.3905,3.1522,4.0699,4.044,2.8102,1.8026,1.1237,1.127,1.8391,3.2395,4.4138,5.2238,5.2915,5.19,4.9212,4.0154,2.5279,1.4765,0.9463,1.43,0.44,1.03,3.04,5.86,10.08,15.85,18.71,16.58,12.64,8.43,4.37,11.47,11.49,10.7,9.8,8.73,8.5,8.0,7.58,8.43,9.61,10.51,11.25
45.5,-57.5,1.212,1.7014,2.9726,3.7946,4.0195,3.4721,3.155,3.9931,3.9187,2.743,1.7844,1.1717,1.0346,1.7446,3.126,4.3591,5.2058,5.2423,5.0784,4.7784,3.816,2.4115,1.356,0.8659,0.33,-0.81,-0.07,1.94,4.86,9.1,14.99,18.08,15.75,11.62,7.26,3.34,11.54,11.58,10.68,9.8,8.67,8.41,7.99,7.74,8.69,9.74,10.6,11.42
46.5,-57.5,1.2386,1.7731,3.1214,3.8347,4.2094,3.7231,3.3022,3.8789,3.8981,2.7869,1.6637,1.1659,0.9655,1.6918,3.0926,4.3006,5.1854,5.2507,5.0033,4.6406,3.7181,2.339,1.2353,0.7889,-0.39,-1.42,-0.56,1.61,4.57,8.71,14.38,17.58,14.99,10.75,6.42,2.62,11.55,11.65,10.65,9.7,8.49,8.12,7.93,7.73,8.84,9.77,10.64,11.44
47.5,-57.5,1.5187,2.0455,3.0986,3.9778,4.4923,4.1122,3.7217,4.0032,3.9518,2.9311,1.8358,1.4098,1.0894,1.5401,2.7,4.1378,5.1247,5.1677,4.8895,4.505,3.5671,2.2586,1.2173,0.8772,-3.22,-3.88,-2.15,1.3,5.35,9.58,14.59,16.83,13.64,8.85,4.24,0.01,10.12,10.17,9.33,8.44,7.12,6.48,6.35,6.76,7.81,8.55,9.41,10.07
48.5,-57.5,1.6488,2.3287,3.1555,3.5753,3.7889,3.7282,3.9852,3.659,3.5986,2.9273,1.8545,1.3711,0.9326,1.6572,2.737,3.9204,4.7585,5.0378,5.101,4.3634,3.3329,2.1074,1.1011,0.6955,-8.65,-8.77,-5.98,-0.03,6.05,11.22,15.81,15.5,11.16,5.36,0.0,-5.05,5.85,5.94,5.84,5.66,5.01,4.62,4.58,4.59,5.19,5.24,5.69,5.87
49.5,-57.5,1.7486,2.4149,3.2767,3.9269,4.0402,3.8844,4.1282,3.8426,3.4529,2.8238,1.8451,1.4362,0.9178,1.6507,2.7864,3.9864,4.8067,5.0501,5.1115,4.3123,3.179,1.9838,1.021,0.6674,-9.45,-9.64,-7.05,-1.39,5.19,10.51,15.12,14.8,10.35,4.67,-0.69,-5.92,5.73,5.73,5.59,5.44,4.73,4.36,4.34,4.46,5.13,5.12,5.65,5.72
50.5,-57.5,1.392,2.0556,2.7838,3.5448,3.9842,3.9214,3.9298,3.7658,3.2568,2.6172,1.6363,1.2211,0.8018,1.4246,2.371,3.6372,4.8574,5.0734,4.9942,4.2528,3.0967,1.9128,0.959,0.6449,-7.47,-8.46,-5.91,-0.91,4.08,9.02,13.88,15.11,11.31,6.19,1.1,-3.73,7.93,7.68,7.4,7.09,6.14,5.92,6.03,6.11,7.17,7.14,7.93,7.95
51.5,-57.5,2.0023,2.3489,3.0149,3.7447,4.11,4.075,3.9972,3.8611,3.5818,2.7854,2.1732,1.854,0.8734,1.4009,2.4307,3.5882,4.8571,5.0479,4.8878,4.1666,3.1044,1.8682,1.0217,0.69,-12.26,-11.93,-7.65,-2.01,3.76,8.57,13.28,14.3,10.08,4.54,-1.51,-7.86,5.98,6.09,5.9,5.45,4.77,4.49,4.48,4.7,5.56,5.5,5.98,6.05
52.5,-57.5,2.4122,3.263,3.8136,4.3454,3.8146,3.8047,3.7632,3.6038,3.4486,2.6222,2.191,1.8905,0.9562,1.8166,2.9813,4.3183,5.0242,4.9385,4.8466,4.0598,3.0562,1.7834,0.9986,0.6658,-16.9,-15.77,-10.57,-4.44,3.26,9.44,13.77,13.24,8.05,1.97,-5.01,-12.26,5.36,5.59,5.58,5.17,4.79,4.45,4.41,4.33,5.13,5.06,5.48,5.43
53.5,-57.5,2.1058,2.7353,3.4349,4.3102,3.7963,3.7714,3.6749,3.5837,3.3732,2.406,2.0184,1.7597,0.8232,1.5658,2.6719,4.0298,4.6778,4.891,4.7186,3.9545,2.9513,1.6301,0.8722,0.5839,-16.4,-15.61,-10.4,-4.39,3.05,9.27,13.69,13.27,8.31,2.35,-4.9,-11.77,5.81,5.99,5.82,5.27,4.78,4.27,4.16,4.23,5.13,5.14,5.62,5.78
54.5,-57.5,1.637,2.3117,3.3703,4.0826,3.9941,3.7589,3.6931,3.6329,3.4922,2.2356,1.6303,1.3308,0.6497,1.4398,2.7686,3.9271,4.7558,5.0006,4.7998,4.0171,2.9978,1.5588,0.738,0.4385,-13.24,-13.58,-9.37,-4.0,0.93,5.6,10.04,10.93,7.33,2.94,-2.64,-8.05,9.88,9.92,9.31,8.3,7.08,6.22,5.95,6.26,7.64,8.1,9.18,9.85
55.5,-57.5,1.1057,1.8857,3.0358,3.625,3.7394,3.6202,3.5458,3.4306,3.4409,2.0249,1.0946,0.7618,0.5285,1.3661,2.7557,3.9622,4.8737,5.0815,4.8811,4.0375,3.0178,1.5055,0.6134,0.3262,-8.78,-10.38,-7.49,-3.32,-0.01,2.91,6.75,8.34,5.74,2.78,-0.37,-3.69,11.67,11.54,10.74,9.64,8.28,7.51,7.4,7.83,9.2,9.62,11.02,11.69
56.5,-57.5,0.8976,1.2938,2.2464,2.8073,3.3847,3.5885,3.5196,3.3365,3.1392,1.9181,1.0092,0.6646,0.3806,0.9247,2.0906,3.323,4.5307,5.0066,4.7515,3.9192,2.8073,1.4002,0.535,0.2635,-5.91,-6.69,-4.48,-1.27,1.17,3.53,6.47,7.84,5.82,3.12,0.19,-2.65,11.61,11.53,10.88,9.86,8.35,7.34,7.32,7.75,9.17,9.57,10.97,11.59
57.5,-57.5,0.6679,0.9226,1.7527,2.3321,3.1243,3.4082,3.3425,3.061,2.6186,1.6471,0.9163,0.527,0.3074,0.7601,1.8542,3.0874,4.3356,4.9034,4.6241,3.7848,2.5646,1.2607,0.4627,0.2143,-4.49,-5.2,-3.58,-0.58,1.65,4.03,6.71,8.12,6.22,3.64,0.79,-1.96,11.63,11.49,10.79,9.97,8.38,7.18,7.17,7.57,9.24,9.64,11.04,11.61
58.5,-57.5,0.5414,0.8016,1.5151,2.0904,2.8946,3.2174,3.3022,2.8284,2.233,1.4585,0.8297,0.3578,0.2628,0.6864,1.6937,2.957,4.1782,4.7635,4.5254,3.613,2.3491,1.1474,0.4068,0.1762,-4.02,-4.81,-3.45,-0.55,1.67,3.97,6.58,8.0,6.1,3.74,0.98,-1.64,11.65,11.45,10.81,10.05,8.35,7.16,7.21,7.54,9.31,9.78,11.08,11.58
59.5,-57.5,0.4238,0.7526,1.3625,1.9368,2.6722,3.1255,3.3799,2.6453,1.9798,1.3668,0.7579,0.239,0.2256,0.641,1.627,2.8807,4.0054,4.6586,4.542,3.5054,2.2296,1.0536,0.3535,0.1442,-4.03,-4.88,-3.77,-0.91,1.42,3.74,6.32,7.68,5.86,3.64,0.94,-1.67,11.58,11.34,10.75,9.92,8.2,7.04,7.17,7.5,9.21,9.76,10.99,11.41
-59.5,-52.5,3.3682,2.6129,2.0856,1.4839,0.9528,0.425,0.6991,1.5401,2.0402,2.585,3.7584,4.0452,4.3637,3.2681,2.0035,0.9077,0.3547,0.1663,0.2616,0.7303,1.699,2.9976,4.3548,5.0486,1.61,2.01,1.53,0.25,-0.91,-2.46,-3.67,-3.17,-2.2,-1.12,-0.29,0.61,9.19,10.16,10.36,10.39,10.53,10.59,10.75,11.08,11.21,11.28,10.3,9.66
-58.5,-52.5,3.0223,2.543,2.0297,1.4964,1.0603,0.5287,0.8018,1.5492,1.9798,2.5738,3.5446,3.8638,4.5266,3.413,2.1346,0.9794,0.4087,0.198,0.2971,0.7817,1.7513,3.1498,4.5122,5.1144,2.29,2.74,2.36,1.15,0.0,-1.32,-2.37,-2.14,-1.44,-0.6,0.19,1.16,9.44,10.28,10.53,10.57,10.64,10.62,10.95,11.18,11.17,11.2,10.34,9.85
-57.5,-52.5,3.2474,2.8428,2.2313,1.5098,1.1626,0.6521,0.942,1.6234,2.1389,2.6839,3.5801,3.8957,4.6488,3.6154,2.2618,1.0596,0.4627,0.2376,0.3391,0.8458,1.8247,3.2767,4.5996,5.2298,3.02,3.47,3.08,1.97,0.83,-0.33,-1.23,-1.04,-0.55,0.2,0.89,1.83,9.67,10.39,10.61,10.74,10.76,10.55,11.02,11.25,11.08,11.08,10.35,9.96
-56.5,-52.5,3.3794,3.137,2.4434,1.6603,1.2276,0.8458,1.075,1.6596,2.1288,2.9446,3.6871,4.1791,4.735,3.7716,2.3942,1.1474,0.5249,0.2866,0.3926,0.9096,1.9219,3.419,4.6241,5.4125,3.92,4.38,3.99,2.95,1.82,0.64,-0.07,0.2,0.76,1.44,2.04,2.9,9.88,10.51,10.68,10.92,10.88,10.55,11.08,11.36,11.1,10.97,10.46,10.1
-55.5,-52.5,3.5201,3.2998,2.4955,1.775,1.2965,0.9653,1.1669,1.6771,2.1242,3.0946,3.7884,4.3354,4.8674,3.931,2.5202,1.2463,0.5863,0.336,0.445,0.9643,2.0028,3.5309,4.6747,5.5044,4.75,5.17,4.79,3.79,2.74,1.59,0.93,1.31,1.69,2.61,3.2,3.97,10.05,10.5,10.67,11.02,11.0,10.66,11.04,11.42,11.09,10.91,10.59,10.12
-54.5,-52.5,3.8122,3.6905,2.7552,1.914,1.4062,1.0054,1.2492,1.6934,2.255,3.3204,3.984,4.7047,4.9968,4.1357,2.6791,1.3735,0.6569,0.3926,0.5062,1.0368,2.1247,3.697,4.8254,5.6854,5.59,5.84,5.47,4.42,3.44,2.42,1.77,2.17,2.52,3.35,3.99,4.75,10.19,10.49,10.62,11.08,11.0,10.81,11.01,11.36,11.02,10.84,10.68,10.12
-53.5,-52.5,4.0097,3.8518,2.9659,1.9829,1.4364,1.0961,1.2665,1.7594,2.3878,3.4553,4.3138,4.9603,5.1554,4.2734,2.833,1.5031,0.731,0.4512,0.5717,1.1326,2.2574,3.8774,5.0635,5.8351,6.44,6.62,6.24,5.11,4.06,3.06,2.42,2.67,3.04,3.84,4.61,5.51,10.38,10.51,10.65,11.22,11.04,10.99,11.06,11.22,10.92,10.81,10.75,10.16
-52.5,-52.5,4.4021,4.0402,3.1747,2.113,1.4702,1.2305,1.332,1.8158,2.6314,3.7445,4.644,5.2454,5.4002,4.4069,2.9741,1.6138,0.8074,0.5244,0.6406,1.2372,2.4245,4.0538,5.2946,6.0326,6.97,7.14,6.75,5.57,4.46,3.44,2.79,2.92,3.24,4.05,4.93,6.0,10.44,10.44,10.56,11.24,11.01,11.01,11.04,11.02,10.68,10.7,10.66,10.11
-51.5,-52.5,4.7563,4.1981,3.2683,2.2541,1.6094,1.2922,1.4393,1.9538,2.8279,3.846,4.9764,5.4041,5.6256,4.585,3.1123,1.7436,0.8983,0.5957,0.7229,1.3452,2.5798,4.1798,5.5512,6.2364,7.47,7.63,7.16,5.93,4.72,3.65,2.99,3.07,3.35,4.19,5.21,6.38,10.35,10.27,10.36,11.13,10.91,10.9,10.91,10.77,10.44,10.54,10.5,9.99
-50.5,-52.5,5.0729,4.4539,3.4853,2.4646,1.753,1.3656,1.5859,2.0774,2.9383,4.0879,5.3393,5.5666,5.8399,4.7446,3.2885,1.8785,0.995,0.6655,0.8134,1.4621,2.7312,4.3284,5.747,6.3677,8.05,8.21,7.67,6.37,5.07,3.92,3.26,3.3,3.58,4.43,5.58,6.85,10.32,10.06,10.24,10.99,10.75,10.8,10.8,10.63,10.2,10.29,10.35,9.89
-49.5,-52.5,5.2747,4.7549,3.7594,2.701,1.8898,1.4875,1.7242,2.2258,3.1325,4.1957,5.5411,5.7134,6.017,4.9294,3.4656,2.023,1.1107,0.7493,0.9077,1.5883,2.8591,4.4244,5.9729,6.5234,8.93,9.14,8.64,7.16,5.71,4.45,3.7,3.77,4.02,4.9,6.15,7.61,10.25,9.89,10.16,10.91,10.62,10.7,10.68,10.55,10.06,10.09,10.19,9.81
-48.5,-52.5,5.2709,4.7534,3.7675,2.7382,1.9958,1.5288,1.7837,2.2927,3.1183,4.2468,5.508,5.7953,6.0854,5.022,3.5405,2.0983,1.1724,0.8059,0.9648,1.667,2.9417,4.4868,6.0168,6.5731,10.84,11.34,10.87,9.2,7.61,6.02,5.07,5.14,5.37,6.45,7.77,9.4,10.31,9.95,10.21,11.08,10.78,10.95,10.79,10.74,10.12,10.05,10.2,9.84
-47.5,-52.5,5.3815,4.7366,3.8213,2.7062,2.0873,1.6682,1.8031,2.2469,3.0754,4.3582,5.4014,5.7562,6.1841,5.0614,3.6094,2.1535,1.2113,0.8537,0.9943,1.7021,2.9438,4.5718,6.0017,6.5928,12.42,13.09,12.7,10.99,9.27,7.76,6.74,6.63,6.87,7.97,9.33,10.9,10.37,9.98,10.28,11.19,10.94,11.31,11.0,10.96,10.26,9.95,10.24,9.85
-46.5,-52.5,5.5291,4.8677,4.0042,2.892,2.1103,1.746,1.871,2.2942,3.2626,4.5185,5.4485,5.7934,6.3257,5.197,3.7627,2.2934,1.29,0.9295,1.0752,1.7993,3.0689,4.733,6.0864,6.714,13.38,14.01,13.66,11.87,10.21,8.72,7.73,7.74,7.82,8.84,10.05,11.78,10.26,9.83,10.1,11.02,10.84,11.37,10.95,10.97,10.27,9.77,10.06,9.71
-45.5,-52.5,5.8272,5.1139,4.1978,3.0598,2.286,1.9049,1.956,2.448,3.486,4.6927,5.5306,5.8978,6.4366,5.3657,3.9166,2.4372,1.4098,1.0478,1.1894,1.9114,3.2412,4.8379,6.1469,6.8194,14.12,14.69,14.31,12.58,10.87,9.12,8.16,8.21,8.36,9.36,10.68,12.45,10.02,9.57,9.79,10.79,10.57,11.17,10.69,10.69,10.07,9.53,9.86,9.52
-44.5,-52.5,5.915,5.2416,4.3183,3.1625,2.3474,1.9272,2.0618,2.5087,3.5407,4.5526,5.5594,6.0266,6.5659,5.4967,4.0546,2.5824,1.5377,1.1381,1.3008,2.029,3.3761,4.9102,6.2026,6.9403,14.9,15.51,15.13,13.24,11.45,9.87,8.7,8.7,9.18,10.18,11.31,13.15,9.76,9.34,9.53,10.55,10.25,11.1,10.56,10.38,9.94,9.45,9.64,9.36
-43.5,-52.5,6.1639,5.4792,4.5115,3.3854,2.5474,2.0239,2.0628,2.543,3.7166,4.5734,5.7094,6.0504,6.69,5.6604,4.2005,2.7022,1.6627,1.2173,1.3798,2.1187,3.4932,4.9234,6.282,6.9485,15.71,16.27,15.98,14.12,12.19,10.73,9.52,9.56,9.91,10.92,12.12,14.07,9.48,9.1,9.27,10.33,9.96,11.05,10.52,10.3,9.78,9.33,9.44,9.25
-42.5,-52.5,6.3946,5.742,4.6212,3.4476,2.6174,2.1346,2.124,2.5918,3.809,4.5773,5.8104,6.1394,6.8575,5.8692,4.3018,2.7931,1.7734,1.2922,1.4494,2.2075,3.577,4.9445,6.3929,6.9766,16.56,17.0,16.83,15.12,13.01,11.45,10.36,10.5,10.63,11.76,13.06,14.97,9.13,8.81,9.01,10.12,9.69,10.91,10.48,10.17,9.58,9.17,9.27,9.16
-41.5,-52.5,6.648,5.8226,4.7587,3.6286,2.761,2.2474,2.2682,2.7074,3.8782,4.6582,5.7624,6.3288,7.0229,5.9225,4.4268,2.9424,1.8622,1.3975,1.5535,2.3254,3.6521,5.0198,6.4186,7.0582,17.3,18.03,17.64,15.81,13.7,11.99,10.92,11.11,11.49,12.47,13.79,15.62,8.7,8.51,8.77,9.76,9.37,10.65,10.32,9.89,9.41,8.98,9.03,9.01
-40.5,-52.5,6.6439,5.8704,4.9282,3.7651,2.801,2.4014,2.3645,2.9054,3.9041,4.7184,5.9911,6.3478,7.0745,5.9894,4.5926,3.0842,1.9632,1.4978,1.6483,2.4444,3.7351,5.0995,6.5302,7.1518,18.13,18.87,18.39,16.51,14.61,12.71,11.37,11.73,12.08,13.04,14.56,16.44,8.38,8.24,8.51,9.4,9.11,10.41,10.09,9.67,9.19,8.79,8.82,8.86
-39.5,-52.5,6.4574,5.8867,5.0491,3.9017,2.9438,2.4185,2.4386,2.9328,3.9564,4.752,5.9825,6.515,7.0298,6.0614,4.691,3.1925,2.0827,1.5797,1.7206,2.5116,3.7942,5.1487,6.5837,7.2511,19.01,19.68,19.14,17.26,15.38,13.59,12.06,12.48,12.72,13.96,15.42,17.2,8.13,8.05,8.24,9.1,8.85,10.13,9.89,9.48,9.07,8.69,8.66,8.69
-38.5,-52.5,6.5066,5.9393,5.0998,4.0176,2.9412,2.435,2.538,3.0218,3.9857,4.7155,6.0343,6.5611,7.0937,6.1757,4.7779,3.2827,2.1677,1.6601,1.8276,2.5939,3.8964,5.1778,6.6214,7.3315,19.71,20.33,19.78,18.0,16.0,14.22,12.72,13.09,13.25,14.65,16.03,17.89,7.84,7.77,7.97,8.82,8.63,9.71,9.67,9.24,8.96,8.59,8.42,8.39
-37.5,-52.5,6.6446,5.8949,5.2498,4.043,3.0602,2.5138,2.5594,3.0576,4.0375,4.7597,6.1433,6.6017,7.2005,6.1584,4.8787,3.3821,2.2742,1.7455,1.9109,2.6731,3.9763,5.1986,6.7313,7.331,20.38,21.0,20.36,18.62,16.68,14.72,13.42,13.69,13.78,15.38,16.72,18.49,7.66,7.59,7.75,8.57,8.52,9.37,9.47,9.06,8.88,8.57,8.28,8.15
-36.5,-52.5,6.6528,5.9047,5.321,4.1731,3.1231,2.664,2.6664,3.161,4.1026,4.6834,6.192,6.5023,7.2245,6.1944,4.9735,3.4946,2.3654,1.8718,2.016,2.7708,4.0169,5.2171,6.7459,7.2749,21.08,21.68,21.0,19.17,17.16,15.17,13.87,14.13,14.33,15.93,17.35,19.16,7.52,7.47,7.59,8.29,8.38,9.03,9.17,8.89,8.79,8.43,8.16,7.97
-35.5,-52.5,6.5998,5.8766,5.3873,4.3946,3.2726,2.9081,2.8838,3.3434,4.1383,4.805,6.2966,6.6209,7.1894,6.2002,5.064,3.6569,2.4905,2.0194,2.1682,2.8956,4.0982,5.3047,6.8155,7.2991,21.63,22.14,21.39,19.35,17.14,14.85,13.38,13.51,14.12,15.8,17.6,19.53,7.41,7.33,7.4,7.91,8.09,8.56,8.68,8.59,8.57,8.13,7.99,7.82
-34.5,-52.5,6.7085,5.9652,5.6004,4.6394,3.4961,3.073,3.0761,3.5191,4.266,5.0287,6.366,6.7469,7.2478,6.2518,5.1761,3.8064,2.6424,2.16,2.3165,3.023,4.2048,5.4396,6.8662,7.3651,22.03,22.5,21.68,19.53,17.04,14.5,12.76,12.82,13.65,15.62,17.72,19.84,7.27,7.18,7.25,7.56,7.7,8.0,8.2,8.31,8.34,7.93,7.83,7.63
-33.5,-52.5,6.2933,5.701,5.321,4.5451,3.4776,3.077,3.1663,3.4798,4.1244,4.9066,5.9554,6.301,7.0697,6.1997,5.1293,3.8302,2.694,2.1991,2.399,3.0574,4.1501,5.3846,6.7102,7.1801,22.67,23.08,22.19,19.96,17.18,14.39,12.73,13.06,13.99,16.26,18.49,20.59,7.26,7.17,7.2,7.3,7.42,7.57,7.85,8.1,8.22,7.98,7.87,7.57
-32.5,-52.5,5.9009,5.4096,5.0006,4.3721,3.4063,3.0413,3.1944,3.4517,3.8952,4.5883,5.6628,6.0379,6.9298,6.1586,5.119,3.882,2.7583,2.2843,2.4917,3.1258,4.115,5.2922,6.6072,7.0942,23.94,24.06,22.79,20.08,16.72,13.86,12.64,13.72,15.03,17.55,19.86,22.04,7.13,7.01,7.02,6.95,7.03,7.01,7.32,7.65,7.86,7.78,7.64,7.43
