lat,lon,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
-29.5,51.5,5.5226,5.7708,5.2548,4.5761,4.3589,4.0092,4.1362,4.6488,5.1874,5.0974,5.9746,5.9544
-28.5,51.5,5.5394,5.8723,5.2788,4.6805,4.537,4.1662,4.267,4.9385,5.4103,5.1986,6.0269,6.0298
-27.5,51.5,5.587,5.971,5.3558,4.7165,4.6085,4.3488,4.3783,5.1041,5.4602,5.3179,6.0574,6.0446
-26.5,51.5,5.581,5.7967,5.2973,4.6553,4.7026,4.4652,4.5314,5.1514,5.6194,5.4454,6.0334,6.0785
-25.5,51.5,5.5865,5.6333,5.1792,4.7604,4.7018,4.5377,4.7167,5.2747,5.7437,5.5322,6.0826,6.1877
-24.5,51.5,5.4552,5.5214,5.2138,4.8773,4.6963,4.7726,4.903,5.4658,5.9302,5.7588,6.143,6.2028
-23.5,51.5,5.3371,5.5978,5.2562,5.1257,4.909,4.933,5.0455,5.6054,6.1126,6.0252,6.3125,6.2801
-22.5,51.5,5.2078,5.6186,5.3107,5.3258,4.956,5.0705,5.2534,5.8171,6.3022,6.2501,6.521,6.3202
-21.5,51.5,5.3006,5.6119,5.2939,5.4454,4.9992,5.1547,5.2896,5.863,6.3257,6.3038,6.5076,6.3262
-20.5,51.5,5.2716,5.417,5.2555,5.5457,5.0172,5.1559,5.2884,5.8116,6.2926,6.3607,6.5722,6.389
-19.5,51.5,5.0503,5.2224,5.099,5.311,4.8931,5.0256,5.099,5.5267,6.0161,6.0799,6.276,6.2078
-18.5,51.5,5.0856,5.1214,5.0902,5.4055,5.0033,4.8982,4.9877,5.4612,5.9945,6.0382,6.3298,6.1836
-17.5,51.5,5.047,4.9306,4.9956,5.3592,5.0498,4.9294,4.9219,5.3035,5.8992,5.9633,6.2515,6.1764
-16.5,51.5,4.8768,4.7376,4.8418,5.1682,5.0352,4.7897,4.7938,5.1122,5.6563,5.8819,6.2021,6.0874
-15.5,51.5,4.865,4.6567,4.6649,5.07,5.1005,4.6687,4.685,4.8948,5.4216,5.7382,6.1399,5.9407
-14.5,51.5,4.8737,4.7357,4.5761,5.0201,5.1065,4.5226,4.5967,4.776,5.2944,5.676,6.1366,5.8536
-13.5,51.5,4.8461,4.7347,4.6752,5.0803,5.0914,4.6298,4.6709,4.8602,5.3381,5.6134,6.1236,5.9962
-12.5,51.5,4.6164,4.5653,4.7717,5.2637,5.2536,4.7746,4.8209,5.0158,5.4931,5.7665,6.2069,6.0842
-11.5,51.5,4.3253,4.4938,4.8134,5.4065,5.4211,4.8871,4.8898,5.1206,5.5013,5.6762,5.9916,5.9326
-10.5,51.5,4.1261,4.4566,4.9668,5.5387,5.4523,4.8578,4.8408,5.1564,5.5519,5.5022,5.7677,5.6431
-9.5,51.5,4.206,4.6495,5.0957,5.7312,5.2786,4.8828,4.9003,5.2814,5.5562,5.4218,5.5464,5.5214
-8.5,51.5,4.3128,4.7611,5.106,5.6057,5.1091,4.8581,4.9423,5.3326,5.6194,5.3618,5.4185,5.4811
-7.5,51.5,4.397,4.6668,4.9579,5.4278,4.9694,4.902,4.8823,5.3405,5.5301,5.371,5.5008,5.429
-6.5,51.5,4.1237,4.6517,5.1989,5.3438,4.9594,4.8972,4.8972,5.4094,5.3722,5.4074,5.6738,5.3904
-5.5,51.5,3.9653,4.7741,5.5363,5.5469,5.0484,4.7534,4.8442,5.3311,5.2678,5.5099,5.837,5.0114
-4.5,51.5,4.2946,5.2166,5.9676,5.8668,5.1742,4.8379,4.9584,5.3748,5.3525,5.8512,6.0391,4.9488
-3.5,51.5,4.7479,5.6563,6.3127,6.2148,5.3599,4.9298,5.0016,5.322,5.3182,6.198,6.2702,5.0057
-2.5,51.5,5.0969,5.8483,6.6072,6.5911,5.6124,4.979,5.0201,5.195,5.3986,6.5606,6.5304,5.4775
-1.5,51.5,5.3786,5.8846,6.7025,6.701,5.7466,4.7993,4.8655,5.123,5.5015,6.7618,6.6173,5.8877
-0.5,51.5,5.6146,6.035,6.8474,6.8549,5.9426,4.8012,4.8878,5.1511,5.6657,6.8062,6.6655,6.1512
0.5,51.5,5.6777,6.0101,6.7351,6.7442,5.8512,4.6716,4.7225,5.0575,5.6866,6.6233,6.3365,6.0101
1.5,51.5,5.6455,5.9122,6.5578,6.6437,5.8267,4.7266,4.7683,5.2128,5.8992,6.5083,6.1481,5.7026
2.5,51.5,5.5286,5.7197,6.1891,6.2998,5.5111,4.5787,4.5742,5.2207,5.9016,6.1596,5.815,5.2865
3.5,51.5,5.4266,5.6326,6.0262,6.2131,5.4298,4.5857,4.6181,5.2922,5.9784,6.0048,5.6266,5.021
4.5,51.5,5.388,5.6825,5.9153,6.0986,5.1497,4.242,4.219,5.0861,5.6306,5.6609,5.3753,4.7566
5.5,51.5,5.3748,5.7502,5.9662,6.1853,4.95,4.109,4.1263,5.0371,5.3719,5.4254,5.2735,4.6776
6.5,51.5,5.4751,5.8222,6.0175,6.0396,4.6111,3.8916,3.8186,4.6478,4.7134,5.1816,5.081,4.7232
7.5,51.5,5.5757,5.94,6.0516,6.0058,4.615,4.1218,4.044,4.7222,4.5859,5.0856,4.9627,4.848
8.5,51.5,5.4202,5.9405,6.0684,5.971,4.8679,4.5173,4.3294,4.9457,4.8842,5.1629,4.9579,4.9234
9.5,51.5,5.4072,6.0094,6.1418,6.0384,5.3777,4.7285,4.5377,5.2716,5.4823,5.6206,5.0496,5.0714
10.5,51.5,4.7695,5.2102,5.4782,5.3995,4.7515,3.1186,2.4214,3.371,4.3565,5.0801,4.6709,4.5898
11.5,51.5,4.956,5.3642,5.4425,5.2627,4.6296,3.2873,2.7689,3.6677,4.3716,5.1538,4.8331,4.7206
12.5,51.5,5.5013,6.0408,6.2486,6.2628,5.7218,3.828,3.191,4.2648,5.333,6.1867,5.5805,5.3122
13.5,51.5,5.5514,5.7845,5.7847,5.8342,5.4132,3.9773,3.6067,4.4726,4.897,6.0084,5.7089,5.485
14.5,51.5,5.7516,5.8534,5.7792,5.7761,5.1101,3.6545,3.2774,4.0399,4.2936,6.1265,6.0396,5.9071
15.5,51.5,5.2094,5.2867,5.0897,5.1161,4.7002,3.5311,2.9731,3.4471,4.1294,5.719,5.6314,5.315
16.5,51.5,5.8642,5.9909,5.7578,5.6633,5.2486,4.1635,3.4044,3.8544,4.8593,6.3732,6.1505,5.8666
17.5,51.5,5.8618,5.917,5.4314,5.3191,5.1264,4.4256,3.7898,4.1935,5.0849,6.2525,6.0833,5.7792
18.5,51.5,5.7658,5.8018,5.3513,5.2464,5.1182,4.4993,3.8693,4.2427,5.1365,6.2119,6.0286,5.7922
19.5,51.5,5.1242,5.0914,4.7275,4.6421,4.8271,4.4374,3.943,4.205,4.9164,5.7521,5.4586,5.2471
20.5,51.5,5.4658,5.4341,5.1041,5.0842,5.4298,5.0796,4.5079,4.7501,5.4427,6.1579,5.7859,5.5553
21.5,51.5,5.0261,4.9514,4.6207,4.5048,4.9918,5.0196,4.3836,4.6848,5.3995,5.891,5.3035,5.1156
22.5,51.5,4.8737,4.8302,4.518,4.4189,4.9814,5.0724,4.4148,4.7292,5.388,5.8339,5.19,4.931
23.5,51.5,4.4993,4.4414,4.2247,3.9739,4.4892,4.7803,4.1736,4.5511,5.1607,5.436,4.789,4.5583
24.5,51.5,3.9593,4.0142,3.8054,3.5369,4.032,4.3807,3.8575,4.195,4.7952,4.9918,4.2768,3.9684
25.5,51.5,2.9597,2.9347,3.047,2.7182,3.2592,3.8839,3.4032,3.7404,4.0886,3.864,3.199,2.9693
26.5,51.5,3.4692,3.6096,3.7133,3.4685,4.1926,4.9584,4.0104,4.4256,4.9385,4.7878,3.9257,3.5609
27.5,51.5,4.2175,4.4076,4.5806,4.2175,5.2116,6.3751,5.1163,5.4619,6.1162,5.8183,4.6442,4.2295
28.5,51.5,4.0697,4.0315,4.5175,3.9403,5.2363,6.2477,4.9675,5.4072,5.755,5.3395,4.363,4.0339
29.5,51.5,4.7369,4.8674,5.4372,4.837,6.0871,7.3265,6.0019,6.425,6.5659,6.1654,5.1434,4.7342
30.5,51.5,4.247,4.4796,5.4823,5.1439,6.6511,8.1485,6.7286,7.1659,7.1388,6.5162,5.4043,4.6303
31.5,51.5,4.2763,4.5871,5.6628,5.3501,6.4944,8.0832,6.5796,7.2012,7.1203,6.3943,5.4898,4.7009
32.5,51.5,5.0647,5.4804,5.8622,5.1682,6.0898,7.8418,6.8834,7.4489,6.9266,5.9638,5.3623,5.106
33.5,51.5,4.6666,5.0222,5.4883,4.9114,5.7809,7.6512,6.7766,7.3363,6.7973,5.706,5.1058,4.8031
34.5,51.5,4.4345,4.777,4.8972,4.5598,5.3885,6.8023,6.2875,6.7219,6.078,5.1247,4.4237,4.2895
35.5,51.5,4.0586,4.2787,4.549,4.4182,5.4089,6.8863,6.2503,6.6197,6.0802,5.0162,4.157,3.9317
36.5,51.5,2.7233,2.7478,3.1241,3.3653,4.051,4.788,4.0834,4.4388,3.8923,3.2671,2.8358,2.6705
37.5,51.5,2.7235,2.8222,3.0869,3.4649,4.949,5.8099,4.9915,5.2874,4.4282,3.51,2.8697,2.6988
38.5,51.5,2.4216,2.6834,3.1205,3.7008,5.5176,6.3542,5.4322,5.7878,4.9445,3.7399,2.6926,2.4036
39.5,51.5,2.1134,2.4106,3.0377,3.7375,5.574,6.4618,5.5855,5.8709,4.9723,3.6312,2.5392,2.1374
40.5,51.5,1.7921,2.1816,3.0211,3.8546,5.6407,6.6041,5.8949,6.0331,5.201,3.587,2.2855,1.8403
41.5,51.5,1.5994,2.1823,3.0221,3.9778,5.6678,6.5126,5.8944,5.9834,5.2627,3.6149,2.2126,1.6958
42.5,51.5,1.6795,2.58,3.4481,4.3735,5.8879,6.9744,6.4421,6.4898,5.9047,4.0786,2.3362,1.6666
43.5,51.5,1.8958,2.7079,3.3305,4.0022,5.1461,6.0478,5.479,5.4499,4.8931,3.6118,2.4466,1.734
44.5,51.5,1.6886,2.5409,3.2095,4.0006,4.9872,5.9102,5.587,5.4485,4.8067,3.4978,2.4106,1.6003
45.5,51.5,1.3764,2.0321,2.8942,3.9302,4.795,5.7187,5.5721,5.3983,4.775,3.3571,2.1235,1.3687
46.5,51.5,1.1395,1.6603,2.8997,4.4635,5.4811,6.371,6.191,5.9585,5.2721,3.6403,2.1041,1.3056
47.5,51.5,1.7753,2.6834,3.318,4.1237,5.0681,5.8234,5.4118,5.2188,4.5806,3.4716,2.1895,1.3589
48.5,51.5,1.8938,3.0482,3.7877,4.7777,6.0612,6.9986,6.672,6.3108,5.5757,3.9182,2.4202,1.5238
49.5,51.5,1.8962,3.0398,3.7034,4.6788,6.0007,6.7982,6.5237,6.1145,5.1965,3.551,2.1187,1.4398
50.5,51.5,1.7671,2.7883,3.5148,4.5854,6.0461,6.6842,6.4531,5.8589,4.9061,3.2734,1.861,1.4717
51.5,51.5,1.74,2.8253,3.4704,4.3356,5.8457,6.1176,6.1183,5.4538,4.5108,2.9623,1.6752,1.4292
52.5,51.5,1.6306,2.7456,3.4721,4.4146,5.8711,6.0619,6.0624,5.3009,4.2228,2.6225,1.4914,1.3318
53.5,51.5,1.5149,2.6297,3.3406,4.1448,5.8502,5.8114,5.9078,5.0328,3.827,2.2987,1.3066,1.1755
54.5,51.5,1.3807,2.5296,3.1697,4.0937,5.8442,5.5894,5.7835,4.8163,3.5374,2.0734,1.1702,1.0932
55.5,51.5,1.3217,2.442,3.1344,4.2888,5.8493,5.6429,5.7204,4.5871,3.2566,1.8331,1.086,0.9869
56.5,51.5,1.3159,2.3568,3.0427,4.127,5.6503,5.2085,5.3779,4.3493,3.0857,1.7237,1.0121,0.9026
57.5,51.5,1.2727,2.4377,2.9777,3.9569,5.4569,5.0676,5.4161,4.153,2.8898,1.6073,0.9528,0.829
58.5,51.5,1.1561,2.2411,2.7166,3.7879,5.0748,4.5031,4.7686,3.7735,2.7154,1.4309,0.875,0.6857
59.5,51.5,1.0474,2.2714,2.7017,3.7872,5.0522,4.5144,4.8782,3.5551,2.4655,1.3358,0.8342,0.575
-39.5,52.5,4.3733,4.0462,3.4735,2.753,2.3686,2.0544,2.1451,2.371,2.6311,3.3226,3.6883,4.001
-38.5,52.5,4.6459,4.3452,3.7526,3.0581,2.5483,2.2282,2.3038,2.5351,2.7871,3.3982,3.9972,4.2194
-37.5,52.5,5.0282,4.5206,4.0447,3.361,2.7554,2.4833,2.5483,2.8008,3.042,3.7121,4.2362,4.5708
-36.5,52.5,5.1223,4.6949,4.3116,3.6442,2.9786,2.6292,2.7641,3.0538,3.2131,3.9384,4.5086,4.9526
-35.5,52.5,5.2913,4.9531,4.5259,3.8923,3.251,2.9129,2.9155,3.3439,3.5064,4.1506,4.8245,5.2224
-34.5,52.5,5.2872,5.057,4.6586,4.1969,3.4966,3.1027,3.1418,3.5225,3.7697,4.3147,4.9534,5.3542
-33.5,52.5,5.323,5.1274,4.6428,4.2377,3.6588,3.3235,3.4418,3.7272,4.0459,4.3879,5.1499,5.4466
-32.5,52.5,5.3918,5.215,4.7191,4.2934,3.8854,3.5309,3.6466,3.9967,4.2338,4.645,5.395,5.5181
-31.5,52.5,5.359,5.4161,4.9834,4.4628,4.0908,3.7058,3.8621,4.3464,4.422,4.8612,5.7226,5.537
-30.5,52.5,5.3947,5.628,5.1341,4.4981,4.1647,3.8688,3.9888,4.4482,4.7352,4.9548,5.8589,5.7053
-29.5,52.5,5.5262,5.7307,5.1852,4.6224,4.3558,4.0637,4.1474,4.6498,5.2622,5.196,5.897,5.9441
-28.5,52.5,5.5385,5.7905,5.3021,4.681,4.4767,4.1652,4.3178,4.9656,5.4562,5.2625,6.0173,6.1356
-27.5,52.5,5.5207,5.8596,5.3191,4.6663,4.5281,4.319,4.4328,5.1175,5.5032,5.4374,6.0422,6.0811
-26.5,52.5,5.5452,5.7365,5.3122,4.6644,4.5806,4.4496,4.4993,5.2097,5.6472,5.5442,6.0278,6.0998
-25.5,52.5,5.5522,5.5543,5.219,4.7434,4.673,4.5598,4.6397,5.2267,5.7617,5.6033,6.1207,6.1891
-24.5,52.5,5.43,5.5622,5.2505,4.9051,4.7198,4.7731,4.8096,5.424,5.9489,5.8603,6.3005,6.2141
-23.5,52.5,5.382,5.6398,5.3191,5.1437,4.9303,4.9906,5.0362,5.641,6.1661,6.0895,6.5201,6.3797
-22.5,52.5,5.2937,5.7125,5.4506,5.3107,4.9579,5.1607,5.2493,5.849,6.3734,6.2729,6.6977,6.4106
-21.5,52.5,5.3604,5.6947,5.4089,5.4485,5.0726,5.2745,5.359,5.8898,6.3763,6.354,6.624,6.4906
-20.5,52.5,5.3683,5.5392,5.3297,5.5231,5.1206,5.184,5.3282,5.7662,6.385,6.3864,6.6305,6.5062
-19.5,52.5,5.1898,5.2841,5.2068,5.449,5.0635,5.0287,5.159,5.5274,6.1373,6.1625,6.4975,6.2614
-18.5,52.5,5.1845,5.2027,5.2217,5.525,5.1559,5.0611,5.1305,5.5049,6.0586,6.1428,6.5321,6.3434
-17.5,52.5,5.2325,5.1065,5.2109,5.5231,5.2068,5.0971,5.0616,5.3767,5.9494,6.0266,6.474,6.3374
-16.5,52.5,5.1984,4.9625,5.039,5.4019,5.2018,5.0191,4.8756,5.2094,5.6914,5.9098,6.3509,6.2791
-15.5,52.5,5.1454,4.9046,4.9013,5.3405,5.2754,4.89,4.8461,5.1444,5.5154,5.7871,6.3254,6.2162
-14.5,52.5,5.04,4.92,4.8034,5.3374,5.268,4.7405,4.7959,5.0062,5.4482,5.7091,6.317,6.09
-13.5,52.5,4.9207,4.8713,4.8134,5.3227,5.3045,4.793,4.7717,4.9786,5.4917,5.7336,6.2851,6.1625
-12.5,52.5,4.7652,4.7081,4.8967,5.3712,5.3599,4.8199,4.7974,5.0695,5.5147,5.694,6.2275,6.1534
-11.5,52.5,4.4518,4.6166,4.9162,5.5159,5.4067,4.885,4.843,5.1504,5.4818,5.5574,5.9945,6.0043
-10.5,52.5,4.1933,4.5274,5.1014,5.6693,5.2934,4.8367,4.8638,5.1763,5.5534,5.4218,5.7605,5.676
-9.5,52.5,4.1518,4.6668,5.1797,5.7725,5.1811,4.8631,4.8998,5.267,5.532,5.3719,5.448,5.5649
-8.5,52.5,4.2288,4.6452,5.106,5.627,5.113,4.8929,4.9289,5.3309,5.4967,5.3412,5.3674,5.491
-7.5,52.5,4.3174,4.5643,5.0184,5.4041,5.0508,4.8274,4.8818,5.3714,5.3671,5.3191,5.4312,5.3426
-6.5,52.5,4.0279,4.5389,5.1329,5.4542,5.0155,4.8516,4.9198,5.4005,5.2937,5.3827,5.6378,5.3347
-5.5,52.5,3.8678,4.7206,5.3534,5.6126,5.107,4.7136,4.7575,5.2798,5.1782,5.5738,5.7835,4.9987
-4.5,52.5,4.0274,5.1763,5.784,5.8339,5.1377,4.7834,4.8449,5.2764,5.1295,5.8284,5.9789,4.8295
-3.5,52.5,4.457,5.5246,6.131,6.1404,5.3664,4.7868,4.7952,5.1211,5.1257,6.1661,6.1462,4.9248
-2.5,52.5,4.8958,5.7648,6.4157,6.5182,5.622,4.8528,4.8406,5.0254,5.2195,6.5321,6.3823,5.3148
-1.5,52.5,5.2973,5.8126,6.6086,6.653,5.7252,4.7347,4.757,4.9258,5.3306,6.7373,6.4872,5.7346
-0.5,52.5,5.5735,5.9585,6.8194,6.8006,5.8668,4.7026,4.7592,4.9577,5.509,6.7908,6.5335,6.059
0.5,52.5,5.6438,5.9448,6.7092,6.7392,5.7434,4.5758,4.6692,4.9246,5.5874,6.6132,6.3617,6.0173
1.5,52.5,5.6326,5.8572,6.5218,6.6,5.6724,4.655,4.7119,4.9906,5.7996,6.5136,6.1229,5.7569
2.5,52.5,5.4706,5.6138,6.1627,6.3067,5.3513,4.5031,4.4995,5.0897,5.8927,6.2117,5.8085,5.3059
3.5,52.5,5.3995,5.5495,5.9806,6.186,5.2606,4.4707,4.5324,5.2435,6.0283,6.0622,5.6016,4.9618
4.5,52.5,5.2697,5.508,5.8457,6.0506,5.0976,4.2701,4.1825,5.1137,5.7898,5.7478,5.3182,4.5329
5.5,52.5,5.2699,5.6539,5.8908,6.1867,4.9879,4.2185,4.1424,5.1002,5.5296,5.5838,5.1677,4.4458
6.5,52.5,5.2514,5.7451,5.941,6.0914,4.7088,3.9007,3.9895,4.8646,4.9596,5.2927,4.9901,4.4474
7.5,52.5,5.2824,5.8402,6.0295,6.1099,4.6246,3.8515,3.8916,4.7465,4.6793,5.1005,4.9272,4.6068
8.5,52.5,5.4574,6.0072,6.145,6.1152,4.6774,3.9478,3.9274,4.6807,4.5101,5.1142,4.9339,4.7717
9.5,52.5,5.4523,6.0905,6.239,6.2023,5.0916,4.4198,4.315,5.0779,5.0059,5.3323,5.0064,4.9226
10.5,52.5,5.5418,6.1673,6.2825,6.2388,5.3851,4.2017,3.8186,4.7882,5.3645,5.6191,5.1439,5.1578
11.5,52.5,5.7509,6.2431,6.2738,6.1534,5.3995,3.9962,3.4469,4.5454,5.3503,5.76,5.6021,5.5214
12.5,52.5,5.353,5.9172,6.0211,5.9095,5.3446,3.7718,3.1841,4.26,5.0374,5.6969,5.2949,5.0762
13.5,52.5,5.453,5.905,6.0122,5.9899,5.3935,3.8054,3.3487,4.4184,4.9975,5.8694,5.5502,5.3762
14.5,52.5,5.6525,5.9381,6.0113,5.9738,5.2193,3.5561,3.2088,4.1635,4.2101,5.9914,5.813,5.701
15.5,52.5,5.2366,5.3342,5.3957,5.2416,4.7237,3.2052,2.587,2.9352,3.7212,5.6122,5.4218,5.2642
16.5,52.5,5.8841,6.0034,5.808,5.742,5.2373,3.6842,2.6254,3.2076,4.5646,6.383,6.1898,5.9203
17.5,52.5,5.8807,6.0367,5.515,5.3074,5.0407,4.3082,3.4649,3.9799,5.0654,6.283,6.0226,5.7444
18.5,52.5,5.9038,6.0115,5.5265,5.323,5.1098,4.4179,3.546,4.0114,5.1427,6.3329,6.0737,5.8315
19.5,52.5,5.3993,5.3911,4.9514,4.825,4.8648,4.4856,3.7356,4.0584,4.9603,5.8447,5.659,5.4197
20.5,52.5,5.6746,5.6983,5.2771,5.2601,5.4552,5.0791,4.2266,4.5725,5.4348,6.2546,5.9856,5.7514
21.5,52.5,5.4674,5.4197,5.0779,5.0261,5.4881,5.3753,4.4119,4.901,5.7264,6.355,5.8718,5.5925
22.5,52.5,5.2968,5.2853,4.9754,4.9474,5.4924,5.4298,4.4606,4.944,5.7166,6.3106,5.7523,5.3858
23.5,52.5,4.4294,4.3255,4.2341,4.1333,4.6536,4.7861,3.9262,4.3901,5.0448,5.3398,4.8038,4.4338
24.5,52.5,3.8729,3.9619,3.7903,3.6408,4.2583,4.5418,3.9374,4.3428,4.7503,4.8506,4.2689,3.9106
25.5,52.5,4.3858,4.6582,4.7436,4.5307,5.6664,6.0278,4.9865,5.0568,5.5901,5.7108,4.8079,4.2758
26.5,52.5,4.3982,4.5715,4.6243,4.3769,5.4377,5.9551,4.5641,4.7782,5.5704,5.803,4.8518,4.3975
27.5,52.5,4.9555,4.9387,5.0918,4.7628,5.9489,6.5822,5.0206,5.293,5.8927,5.9815,5.1502,4.9469
28.5,52.5,5.1396,5.1228,5.4058,4.9414,6.1798,6.8652,5.2618,5.5111,5.9165,5.9923,5.267,5.0525
29.5,52.5,5.2433,5.3743,6.0158,5.4449,6.6118,7.4549,6.227,6.7253,6.5494,6.4483,5.6642,5.287
30.5,52.5,4.6922,4.9318,6.1178,5.5406,6.5302,7.7261,6.6127,7.1047,6.7313,6.3247,5.725,5.238
31.5,52.5,5.4175,5.7828,6.2616,5.5622,6.2834,7.7729,6.775,7.3344,6.8422,6.257,5.7593,5.5147
32.5,52.5,5.1012,5.4895,5.7362,5.1019,5.8306,7.3414,6.6859,7.2082,6.5731,5.7828,5.2183,5.0059
33.5,52.5,4.9646,5.3489,5.4902,4.9387,5.6551,7.3423,6.7728,7.2902,6.565,5.6477,5.071,4.8914
34.5,52.5,4.5852,4.9231,5.016,4.8694,5.7967,7.0565,6.4735,6.8513,6.3338,5.4511,4.6118,4.4551
35.5,52.5,3.7094,4.0054,4.3565,4.4558,5.5159,6.7464,6.0941,6.4786,6.0706,5.1535,4.0997,3.6334
36.5,52.5,2.9573,3.025,3.1733,3.2354,3.9266,4.4045,3.6554,4.1796,3.5674,3.3178,2.9954,2.8318
37.5,52.5,2.9753,3.0991,3.3106,3.654,5.0722,5.815,5.0126,5.5351,4.859,3.9554,3.1716,2.9251
38.5,52.5,2.6561,2.9717,3.3374,3.7836,5.3921,6.2681,5.4245,5.9136,5.2898,4.1345,3.0629,2.6551
39.5,52.5,2.4374,2.8884,3.407,3.7932,5.2606,6.3106,5.4528,5.8934,5.2848,4.0942,2.8759,2.4708
40.5,52.5,2.0892,2.765,3.4466,3.8222,5.1811,6.3406,5.5579,5.7312,5.2582,3.9629,2.7425,2.1192
41.5,52.5,1.9865,2.699,3.3394,3.8482,5.1048,5.9479,5.3359,5.4422,4.9898,3.7874,2.6527,1.987
42.5,52.5,2.2889,3.2172,3.8254,4.4342,5.6909,6.5726,6.0326,6.1918,5.5841,4.115,2.8466,2.0777
43.5,52.5,1.9642,2.9114,3.511,3.9874,5.0014,5.8169,5.2505,5.4,4.9435,3.8196,2.7374,1.8862
44.5,52.5,2.1914,3.0883,3.4939,4.0471,5.0184,5.8378,5.455,5.388,4.7669,3.5921,2.6407,1.9517
45.5,52.5,2.0964,2.8164,3.6854,4.3966,5.2195,6.0874,5.7919,5.6395,4.9378,3.5191,2.417,1.8648
46.5,52.5,1.711,2.5543,3.6946,4.8852,5.9455,6.8508,6.4315,6.139,5.5303,3.9214,2.5858,1.746
47.5,52.5,2.0467,3.1524,3.8568,4.6937,5.7583,6.6535,6.2398,6.0163,5.2836,3.816,2.5478,1.7304
48.5,52.5,2.0647,3.1318,3.798,4.7748,6.1366,7.1191,6.7759,6.3686,5.617,3.9595,2.4278,1.6819
49.5,52.5,2.0544,3.2366,3.7378,4.6843,6.0766,6.7562,6.611,6.179,5.2877,3.6108,2.1206,1.5979
50.5,52.5,1.7962,2.8944,3.439,4.4904,6.0314,6.4673,6.4495,5.8793,4.9963,3.3324,1.8703,1.4561
51.5,52.5,1.7402,2.819,3.558,4.3298,5.9196,6.1625,6.1548,5.4634,4.6315,2.9642,1.7237,1.4534
52.5,52.5,1.6978,2.8097,3.5273,4.3493,5.9743,6.131,6.0895,5.274,4.3361,2.5954,1.5038,1.3877
53.5,52.5,1.6138,2.7578,3.3245,4.1527,5.8349,5.8519,5.9081,4.9008,3.8815,2.2668,1.3198,1.2809
54.5,52.5,1.5048,2.6561,3.2611,4.0942,5.711,5.5982,5.7139,4.6985,3.5803,1.9795,1.122,1.1746
55.5,52.5,1.4477,2.5481,3.2359,4.2922,5.7706,5.5385,5.5942,4.535,3.3329,1.7741,1.087,1.0517
56.5,52.5,1.4078,2.4833,3.097,4.1268,5.6575,4.997,5.2471,4.1842,3.1224,1.704,1.0366,0.9449
57.5,52.5,1.3502,2.4847,2.9242,3.8273,5.3386,4.9212,5.2867,3.9955,2.8625,1.5355,0.9336,0.8611
58.5,52.5,1.2036,2.3633,2.7326,3.673,4.896,4.3762,4.6474,3.5976,2.5447,1.4472,0.8647,0.7274
59.5,52.5,1.1134,2.3657,2.7163,3.7207,4.8523,4.3908,4.7258,3.4531,2.3894,1.3162,0.8669,0.6098
-39.5,53.5,4.421,3.9787,3.4702,2.6837,2.328,2.0371,2.1439,2.3448,2.5034,3.0986,3.6953,3.9458
-38.5,53.5,4.7172,4.2199,3.7056,3.0384,2.4914,2.2584,2.2958,2.5543,2.7787,3.3312,3.9216,4.2461
-37.5,53.5,4.9853,4.4323,4.033,3.3941,2.7535,2.4732,2.5586,2.7607,2.9906,3.6914,4.2792,4.6202
-36.5,53.5,5.1,4.6541,4.3375,3.6274,3.0014,2.5958,2.7569,3.0444,3.1692,3.9062,4.5228,4.9063
-35.5,53.5,5.2651,4.9164,4.5214,3.8645,3.2875,2.8207,2.946,3.3823,3.5611,4.1448,4.8281,5.2152
-34.5,53.5,5.3129,4.998,4.7059,4.1575,3.5143,3.0636,3.1915,3.6482,3.7478,4.2084,4.9906,5.298
-33.5,53.5,5.4086,5.1166,4.74,4.2324,3.7073,3.2969,3.4476,3.8263,4.0092,4.3135,5.1264,5.3707
-32.5,53.5,5.3899,5.2399,4.8487,4.3306,3.9497,3.5256,3.6636,3.9924,4.2425,4.5974,5.3791,5.459
-31.5,53.5,5.4396,5.5087,5.0328,4.4266,4.1134,3.7358,3.8921,4.297,4.4662,4.8158,5.6666,5.5003
-30.5,53.5,5.4984,5.6364,5.106,4.4671,4.1484,3.8186,4.0032,4.4558,4.7585,4.9193,5.7754,5.7264
-29.5,53.5,5.58,5.7278,5.1451,4.5751,4.3236,4.0147,4.1568,4.669,5.2202,5.1823,5.8836,5.939
-28.5,53.5,5.6573,5.7394,5.2632,4.5991,4.4786,4.0949,4.3723,4.9462,5.3705,5.3287,6.0007,6.138
-27.5,53.5,5.6388,5.7994,5.2018,4.5737,4.5017,4.2617,4.512,5.1238,5.5282,5.4646,5.9402,6.1344
-26.5,53.5,5.5471,5.695,5.1991,4.6721,4.5329,4.391,4.5626,5.214,5.623,5.5591,6.0566,6.1322
-25.5,53.5,5.5651,5.4802,5.2507,4.7635,4.6248,4.5634,4.691,5.1576,5.7197,5.7146,6.2443,6.1872
-24.5,53.5,5.5145,5.4922,5.3455,4.8979,4.7604,4.7575,4.7693,5.268,5.9146,5.9477,6.5035,6.3094
-23.5,53.5,5.5166,5.64,5.4936,5.1178,4.9094,5.0155,4.9769,5.5188,6.1858,6.1781,6.6322,6.5225
